CARD_ID,total_spend,total_transaction_count,average_transaction_size
c_1z7hwo3oc9wql,-1150.0,2,-575.0
c_1z7k74c6wfinz,-638.6000061035156,2,-319.3000030517578
c_1z7ksaw06ljfj,-253.0,1,-253.0
c_1z7w1bph09aoj,-820.5999755859375,1,-820.5999755859375
c_1z876ruvj4art,-1939.9299621582031,3,-646.643320719401
c_1z88nd889i821,-1768.1000061035156,4,-442.0250015258789
c_1z88ymn1jsd2i,-3338.689971923828,4,-834.672492980957
c_1z8dyea66622h,-902.0299987792969,2,-451.01499938964844
c_1z8jk6ro023j0,-245.66000366210938,1,-245.66000366210938
c_1z8m3dkajaw13,-4649.239936828613,20,-232.46199684143068
c_1z8o4liue9p7p,-100.0,1,-100.0
c_1z8plc1jcccrx,-864.2999877929688,3,-288.09999593098956
c_1z8qatvial1sa,-4367.3800048828125,4,-1091.8450012207031
c_1z8qmgfq56n21,-80.0,1,-80.0
c_1z8uuse9yh2wg,-2913.8399810791016,7,-416.26285443987166
c_1z8uzrp2ub6x6,-1389.4599914550781,4,-347.36499786376953
c_1z8wvtlr1d1cz,-5.360000133514404,1,-5.360000133514404
c_1z8xzefitjive,-575.4100036621094,2,-287.7050018310547
c_1z927lu91tv5h,-4988.979944229126,46,-108.45608574411143
c_1z95ejgnphdu6,-160.0,1,-160.0
c_1z97272zea4xa,-100.0,1,-100.0
c_1z97lh9piv1s4,-624.0199890136719,2,-312.00999450683594
c_1z9bqhrbdlxlb,-780.0200090408325,4,-195.00500226020813
c_1z9dhsy18z2ct,-11634.260116577148,16,-727.1412572860718
c_1z9glgpfpg5y9,-140.0,1,-140.0
c_1z9m2oxcim45m,-1461.0,2,-730.5
c_1z9ndt7jh1njm,-3859.490020751953,7,-551.355717250279
c_1z9s2y91gpj7n,-7664.579986572266,10,-766.4579986572265
c_1z9t4lj20s6zc,-1454.1500549316406,2,-727.0750274658203
c_1z9yurvk1021v,-631.0499877929688,1,-631.0499877929688
c_1za74a0tybdmw,-204.0,1,-204.0
c_1za9qp6bfaz3y,-17517.37984085083,70,-250.24828344072614
c_1zaahzkth0gub,-153.72000122070312,1,-153.72000122070312
c_1zab65nwpc1vr,-967.6799926757812,1,-967.6799926757812
c_1zagvxnf59i1d,-386.1000061035156,1,-386.1000061035156
c_1zalf12bjhr1i,-34.04999923706055,1,-34.04999923706055
c_1zalsbuszotob,-12597.239988327026,68,-185.25352924010332
c_1zaod8c5fd707,-208.47999572753906,1,-208.47999572753906
c_1zaygi4x130o6,-2060.0,2,-1030.0
c_1zaz1t2z2hqqv,-350.0,1,-350.0
c_1zb189amfm5v0,-8527.259979248047,43,-198.3083716104197
c_1zb20xybemk91,-482.0299987792969,1,-482.0299987792969
c_1zb70ti8oti8w,-144.0,1,-144.0
c_1zb8m6jsuz5e8,-4506.750030517578,7,-643.8214329310825
c_1zbafmjhdn17g,-1924.0700073242188,9,-213.78555636935764
c_1zbgqojuv6nfq,-554.7999877929688,1,-554.7999877929688
c_1zbk5jrdm4rh,-1045.9000244140625,2,-522.9500122070312
c_1zbpiemydlcv2,-100.0,1,-100.0
c_1zbqto9hmxmia,-1206.6900024414062,2,-603.3450012207031
c_1zbrxh2jtg6cy,-69.0199966430664,1,-69.0199966430664
c_1zbtl578cfa07,-3054.47998046875,4,-763.6199951171875
c_1zbtwqtqucnwh,-143.83999633789062,1,-143.83999633789062
c_1zbu6xj06v5s1,-2756.1000061035156,4,-689.0250015258789
c_1zbv4nkzduiee,-10.0,2,-5.0
c_1zbv5lghuw19a,-1336.56005859375,1,-1336.56005859375
c_1zbwaij3kdm2y,-535.2000122070312,1,-535.2000122070312
c_1zbzgikwtcqt,-20.0,4,-5.0
c_1zc0guqxwmm51,-49.94999885559082,5,-9.989999771118164
c_1zc12iny4d5pu,-108.0,1,-108.0
c_1zc22znvm6tf0,-1910.3200073242188,7,-272.9028581891741
c_1zc2u7icgt23b,-515.0399780273438,1,-515.0399780273438
c_1zc3jvpryctq9,-594.0,1,-594.0
c_1zc41q05it8v0,-81.06999969482422,1,-81.06999969482422
c_1zc4awlne9boe,-40933.72995376587,194,-210.9986080091024
c_1zc5as47sl57w,-539.8499755859375,1,-539.8499755859375
c_1zc6tu4kgpx9,-394.6700134277344,1,-394.6700134277344
c_1zc9ovnee4tln,-241.60000610351562,1,-241.60000610351562
c_1zcc0c2wu4e5s,-2343.019989013672,5,-468.6039978027344
c_1zcco87cri0td,-180.10000610351562,1,-180.10000610351562
c_1zcg5mdk4cq3q,-1540.7000122070312,4,-385.1750030517578
c_1zch4w8818gg,-226.0,1,-226.0
c_1zchjmzd3l86o,-2375.699996948242,4,-593.9249992370605
c_1zchufjcfyn0t,-7130.140075683594,11,-648.1945523348721
c_1zcip694akoke,-535.760009765625,1,-535.760009765625
c_1zcjz7s9h3ui4,-420.9999990463257,3,-140.3333330154419
c_1zckvbfg2upfa,-1070.7499694824219,2,-535.3749847412109
c_1zckxydx1d06g,-3866.4999084472656,5,-773.2999816894531
c_1zcm41lt9vo9h,-625.6600036621094,2,-312.8300018310547
c_1zcmfhfbl874r,-280.3999938964844,1,-280.3999938964844
c_1zcppo151egyc,-489.6000061035156,1,-489.6000061035156
c_1zcpwkfivddm,-2846.460006713867,14,-203.31857190813338
c_1zcrbbp9cuww1,-402.0,1,-402.0
c_1zcsl1t6ggv7d,-498.3600082397461,2,-249.18000411987305
c_1zcwoujwmwjr9,-100.0,1,-100.0
c_1zcy9eu2ij5vl,-1399.949951171875,2,-699.9749755859375
c_1zczp1mr8pwtl,-635.4000244140625,1,-635.4000244140625
c_1zd10p5lpjnz1,-7353.979949951172,15,-490.2653299967448
c_1zd3clrbtx17s,-925.5,2,-462.75
c_1zdbdv0vxxwrn,-677.5999755859375,1,-677.5999755859375
c_1zdcztneh5h93,-1262.0,2,-631.0
c_1zdfbt1zvte05,-2600.0,1,-2600.0
c_1zdksmp05u8m9,-715.6400146484375,3,-238.54667154947916
c_1zdpw825ik1v0,-2482.0,4,-620.5
c_1zdrmky12sn1l,-1246.6999969482422,4,-311.67499923706055
c_1zdufwhuphwd8,-199.5800018310547,1,-199.5800018310547
c_1ze6ci9sgliwf,-198.0,1,-198.0
c_1ze6cpln0qy1w,-1207.2999877929688,3,-402.43332926432294
c_1ze6hi4siuq8g,-795.3099975585938,1,-795.3099975585938
c_1ze7l2yeklz4j,-4080.649948120117,7,-582.9499925885882
c_1zefys4uh9lg6,-100.0,1,-100.0
c_1zehu778qe17s,-978.510009765625,1,-978.510009765625
c_1zepzc3hqitok,-316.2799987792969,2,-158.13999938964844
c_1zesbdqm7wgnl,-680.0,1,-680.0
c_1zesw2tckru69,-646.2200164794922,6,-107.70333607991536
c_1zf39l6rqfk91,-920.0,1,-920.0
c_1zf3y5z5t29ns,-1798.2999725341797,4,-449.5749931335449
c_1zf8fzmwmslj0,-3190.449951171875,8,-398.8062438964844
c_1zf9k2ewfxj8q,-2255.7999877929688,2,-1127.8999938964844
c_1zfbxo6tacgem,-21.0,1,-21.0
c_1zfepzrn1wfg7,-60.849998474121094,2,-30.424999237060547
c_1zfglqvj8kpqa,-521.5199890136719,3,-173.83999633789062
c_1zfkb1dtmtdhy,-777.8600006103516,7,-111.12285723005023
c_1zfle4xsdr5d1,-1667.5999755859375,3,-555.8666585286459
c_1zfoo2u4ntc1m,-827.2399978637695,4,-206.80999946594238
c_1zfut0s3yursb,-565.5,1,-565.5
c_1zg5shlcvrsuf,-1020.9199981689453,3,-340.3066660563151
c_1zg6j9xmnpwjy,-588.0299911499023,3,-196.00999704996744
c_1zg78lt8uazoz,-8255.189987182617,16,-515.9493741989136
c_1zg9f067q6m1f,-652.5399780273438,1,-652.5399780273438
c_1zg9jm0b0eymd,-1400.0,8,-175.0
c_1zgj3hb0544z9,-600.0,2,-300.0
c_1zgng5ld8i79p,-1225.0,1,-1225.0
c_1zgo3tm0piytf,-34.04999923706055,1,-34.04999923706055
c_1zgpmbl4rmtkt,-123.69999694824219,1,-123.69999694824219
c_1zgr3uqo68f82,-230.0,1,-230.0
c_1zgs20sf7f90o,-2425.179931640625,1,-2425.179931640625
c_1zgvyt8xfj43w,-21715.919998168945,93,-233.50451610934348
c_1zgygih401z0i,-1727.2800598144531,2,-863.6400299072266
c_1zh11s6gma5ro,-304.3500061035156,1,-304.3500061035156
c_1zh21c5wqn0y,-213.0,1,-213.0
c_1zh86o21813ld,-40072.98994636536,285,-140.6069822679486
c_1zh888ztu2npp,-8425.61996459961,21,-401.2199983142671
c_1zhgvme22zu3m,-245.6999969482422,1,-245.6999969482422
c_1zhhcu4hzxeuh,-4028.6500244140625,5,-805.7300048828125
c_1zhhlifherm4t,-1082.1599884033203,4,-270.5399971008301
c_1zhkcl79oyh76,-328.6600036621094,1,-328.6600036621094
c_1zhpf44wmt9ak,-25.0,1,-25.0
c_1zhwl4tvhg0ie,-45.35000038146973,2,-22.675000190734863
c_1zhxop29wl7x,-472.5,1,-472.5
c_1zi0brfmzuo96,-441.8399963378906,1,-441.8399963378906
c_1zi2b32h3cp9u,-30.0,6,-5.0
c_1ziaa338zcm3,-170.25,1,-170.25
c_1zidxvokt4a23,-1950.8999938964844,5,-390.17999877929685
c_1zih6wut4y80l,-5119.0,3,-1706.3333333333333
c_1zihf5gddvmm2,-517.2000122070312,1,-517.2000122070312
c_1zihgwyzl1xu2,-392.79998779296875,1,-392.79998779296875
c_1ziijtxiclbep,-6691.1500244140625,27,-247.82037127459492
c_1ziirpurcmnb7,-334.1400146484375,1,-334.1400146484375
c_1zim0t272m0qf,-6722.670013427734,6,-1120.4450022379558
c_1ziq47bvqgz0u,-20.0,4,-5.0
c_1zir0gwbxsxo0,-5.0,1,-5.0
c_1zisqmlo2mpkz,-658.5299835205078,2,-329.2649917602539
c_1ziuz5ub2mwf5,-5039.379974365234,26,-193.82230670635516
c_1zj0x8flb8dni,-7805.0,4,-1951.25
c_1zj0x8uev2c9l,-7685.850036621094,20,-384.29250183105466
c_1zj6cj784n9p,-1008.6399993896484,7,-144.09142848423548
c_1zj75avopvqiu,-510.0,1,-510.0
c_1zj7fvlm374y9,-256.8399963378906,1,-256.8399963378906
c_1zjbrudmnr35m,-12008.039890289307,62,-193.6780627466017
c_1zjc0sjqxkt0p,-1378.4799499511719,3,-459.4933166503906
c_1zjc5vrz3ory7,-685.5,2,-342.75
c_1zjcy3aqw9z1b,-11782.949981689453,22,-535.5886355313388
c_1zjjxnt4568sd,-220.0,1,-220.0
c_1zjkd3cklxmjh,-9564.680038452148,21,-455.4609542120071
c_1zjn0d8gkrjlj,-435.0299835205078,2,-217.5149917602539
c_1zjqxcso4qvsb,-9949.539985656738,20,-497.4769992828369
c_1zjs411933qnv,-208.75,1,-208.75
c_1zjt68c6qegib,-160.0,2,-80.0
c_1zjt8zl2c9ech,-66.27999877929688,1,-66.27999877929688
c_1zjvcltx8a7oa,-1313.7500305175781,4,-328.43750762939453
c_1zjvu2mtpk1gl,-6364.5699462890625,15,-424.3046630859375
c_1zjxaqq4rizdj,-717.489990234375,1,-717.489990234375
c_1zk1j8z8w3is,-136.60000610351562,1,-136.60000610351562
c_1zk2ehajbbxjv,-2136.800018310547,5,-427.36000366210936
c_1zk39x4detopg,-9174.989959716797,16,-573.4368724822998
c_1zk53fesm4qhr,-436.0,2,-218.0
c_1zk8ovs7d3ryp,-199.8000030517578,1,-199.8000030517578
c_1zkbwsygm2rd1,-484.6400146484375,1,-484.6400146484375
c_1zkbxe068v4lt,-2549.8900146484375,3,-849.9633382161459
c_1zkd6wqqulw6f,-10.0,2,-5.0
c_1zke09ghvfqrj,-90.66000366210938,1,-90.66000366210938
c_1zkmgs4g2oohq,-1300.0,1,-1300.0
c_1zkphcpsk6amv,-88.25,1,-88.25
c_1zkrf27ezcrzg,-1020.4400024414062,2,-510.2200012207031
c_1zkspiwtupvui,-7075.230010986328,17,-416.1900006462546
c_1zktafxacnmby,-820.5999755859375,1,-820.5999755859375
c_1zkxsvp85ks3,-40.0,8,-5.0
c_1zkzyfe8qf0sp,-959.8600234985352,5,-191.97200469970704
c_1zl30bwnokno4,-259.9800109863281,1,-259.9800109863281
c_1zl5te1jihen,-127.87999725341797,1,-127.87999725341797
c_1zl5ypya9dtr7,-307.44000244140625,2,-153.72000122070312
c_1zl6njqs4d2zm,-3030.0,2,-1515.0
c_1zl9gtngdfrt8,-1152.5799942016602,7,-164.65428488595145
c_1zldrtfuu4g2h,-1566.8599548339844,2,-783.4299774169922
c_1zlgvv20byyl,-1381.009994506836,6,-230.168332417806
c_1zlhai16hxf9t,-1635.699951171875,1,-1635.699951171875
c_1zln4mwdn4912,-2868.4900512695312,6,-478.08167521158856
c_1zlqs11e0onfk,-15.0,3,-5.0
c_1zltps038vuim,-400.0,1,-400.0
c_1zlw1spfihng9,-1228.9399948120117,4,-307.23499870300293
c_1zm0geic1h1wf,-612.0,1,-612.0
c_1zm2brdvn5ysp,-126.83999633789062,1,-126.83999633789062
c_1zm2gkvt6ipjp,-10459.479988098145,9,-1162.164443122016
c_1zm404s5uag2b,-2653.260040283203,4,-663.3150100708008
c_1zm85zxw91qsg,-1461.25,2,-730.625
c_1zm8f7dp2agg8,-5909.259918212891,16,-369.32874488830566
c_1zm8hc0o9reb5,-1398.800048828125,2,-699.4000244140625
c_1zm8jwii7998j,-7886.8900146484375,18,-438.16055636935766
c_1zm8qfmo6qat,-5.0,1,-5.0
c_1zm9po1u4e52l,-1999.9000396728516,3,-666.6333465576172
c_1zmi2swfougfu,-1105.3399925231934,6,-184.22333208719888
c_1zmil4wgmok1q,-18453.889991760254,52,-354.88249984154334
c_1zmji3j26r3m1,-650.0,1,-650.0
c_1zmkglwj08g3l,-1558.0699920654297,5,-311.61399841308594
c_1zmn1s7h3wbae,-288.0,1,-288.0
c_1zmn4821gr7a,-8.619999885559082,1,-8.619999885559082
c_1zmogfcrr8ub7,-341.40000915527344,2,-170.70000457763672
c_1zmt7suwrti2k,-172.0,1,-172.0
c_1zmu5ntznf4os,-654.9000244140625,1,-654.9000244140625
c_1zmumgud2jzw9,-3764.060012817383,16,-235.25375080108643
c_1zmvien6xfoy4,-1520.8800048828125,4,-380.2200012207031
c_1zmxi6kj4hrfj,-15.0,3,-5.0
c_1zmz6qalyy0t4,-41982.189584732056,68,-617.385140951942
c_1zmzmdgyefefx,-211.9199981689453,1,-211.9199981689453
c_1zmzz9777vir9,-2615.9400215148926,17,-153.87882479499368
c_1zn0bae1dptp2,-6005.599952697754,29,-207.08965354130186
c_1zn2ecabheggo,-444.70001220703125,1,-444.70001220703125
c_1zngd8161ge6v,-715.0,1,-715.0
c_1znqblhds23xn,-3554.229995727539,23,-154.53173894467562
c_1znt62peotvl5,-96.81999969482422,1,-96.81999969482422
c_1znuohjjz5bu4,-100.0,1,-100.0
c_1znxaqjuqyhgm,-10918.809982299805,15,-727.9206654866537
c_1zo08r0xcugo9,-306.0,2,-153.0
c_1zo0v1tqx38hv,-1920.499984741211,9,-213.3888871934679
c_1zo88fw30bx9d,-25601.880004882812,13,-1969.3753849909856
c_1zofmswb6agak,-899.989990234375,1,-899.989990234375
c_1zoikmba665ms,-223.17999267578125,2,-111.58999633789062
c_1zoiovyce4cks,-154.35000610351562,1,-154.35000610351562
c_1zokl06m3ilqw,-5429.850036621094,3,-1809.9500122070312
c_1zolnxtza9xzt,-489.9200134277344,1,-489.9200134277344
c_1zomqwfnabwt9,-177.69000244140625,1,-177.69000244140625
c_1zopm0zlb2cgr,-15.0,3,-5.0
c_1zougtiwt13c7,-100.0,1,-100.0
c_1zouitmg2tnzb,-165.8000030517578,1,-165.8000030517578
c_1zouze4b8qop7,-141.8000030517578,1,-141.8000030517578
c_1zp0woswck5yj,-5381.440002441406,14,-384.3885716029576
c_1zp7nli29yqaf,-727.0,1,-727.0
c_1zpg0n5n9i4hw,-40.0,8,-5.0
c_1zpjhs9zzrqy6,-10563.079921722412,60,-176.05133202870687
c_1zpmv8s4tjvov,-34.04999923706055,1,-34.04999923706055
c_1zpoqwoik9urg,-141.0,1,-141.0
c_1zpyl5ncy9vz3,-5835.46989440918,10,-583.546989440918
c_1zq2f3fam3l7m,-187.0,1,-187.0
c_1zq8pvt7ejf7x,-926.4400024414062,5,-185.28800048828126
c_1zqd19ejw465i,-987.6000061035156,3,-329.2000020345052
c_1zqit0phjziq9,-3200.0,3,-1066.6666666666667
c_1zqj8psa77ybr,-746.1000061035156,2,-373.0500030517578
c_1zqjgcpt1usks,-6602.269958496094,10,-660.2269958496094
c_1zqtki8f8muoq,-15425.799926757812,29,-531.9241354054418
c_1zqttdqgw2a0r,-2675.7800903320312,2,-1337.8900451660156
c_1zqvyvm9g59za,-640.4600067138672,3,-213.4866689046224
c_1zqx81f0zaodv,-86.18000030517578,1,-86.18000030517578
c_1zr0vg2u21jwr,-15.0,3,-5.0
c_1zr188m4krm4x,-100.0,1,-100.0
c_1zragna4u8fc0,-3718.610076904297,14,-265.61500549316406
c_1zrdl8d21xsjk,-274.75,1,-274.75
c_1zrl81045jvpa,-11981.160034179688,66,-181.5327277906013
c_1zrnabcx2kr1x,-11559.019981384277,20,-577.9509990692138
c_1zrnmyg2mk5d,-619.4000244140625,1,-619.4000244140625
c_1zrnqlivcpgli,-2623.460006713867,9,-291.4955563015408
c_1zromerqlwy7a,-2944.7300720214844,9,-327.1922302246094
c_1zrsxpxfr5t52,-2720.0,1,-2720.0
c_1zrw2luc35tna,-4949.859939575195,5,-989.9719879150391
c_1zrx846ycdu89,-50.61000061035156,1,-50.61000061035156
c_1zrxsmsf7drcc,-1338.3200073242188,7,-191.1885724748884
c_1zrzeq43zqx86,-5.0,1,-5.0
c_1zs1lhmfaq18p,-402.0,1,-402.0
c_1zs3x437qkhri,-306.7300109863281,1,-306.7300109863281
c_1zs73wo10hy2p,-830.3200073242188,1,-830.3200073242188
c_1zs7h8hsr9yt3,-141.0,1,-141.0
c_1zs7ogg55o26c,-20.0,4,-5.0
c_1zs87qy7mu8cb,-151.9199981689453,1,-151.9199981689453
c_1zsfdm4hrrgg,-115.0,1,-115.0
c_1zsgr13pipytp,-3447.82999420166,18,-191.5461107889811
c_1zsilotn8lgmb,-3384.0,1,-3384.0
c_1zsr9m658c4aw,-85.27999877929688,1,-85.27999877929688
c_1zst3yt74qvt2,-672.909984588623,6,-112.15166409810384
c_1zstn98ifq90i,-2909.929962158203,2,-1454.9649810791016
c_1zswd4xwn82bc,-500.4599914550781,1,-500.4599914550781
c_1zt3blre3jzdd,-578.3999938964844,2,-289.1999969482422
c_1zt7z7inzgx1c,-4266.300025939941,21,-203.15714409237816
c_1zta7pnj5v8hz,-165.8000030517578,1,-165.8000030517578
c_1ztb5tfcft3xk,-793.8200073242188,4,-198.4550018310547
c_1ztbpy35tgq6q,-434.2099914550781,2,-217.10499572753906
c_1ztjh32v32kqv,-1280.5999755859375,2,-640.2999877929688
c_1ztjhcjjb5jpi,-48.0,1,-48.0
c_1ztlkk7a2otgt,-614.7999877929688,1,-614.7999877929688
c_1ztmjhy839jdm,-250.1999969482422,2,-125.0999984741211
c_1ztoyp76s3x1z,-10647.239990234375,26,-409.5092303936298
c_1ztpf333kg9ff,-20.0,4,-5.0
c_1ztq3yyc0mxdu,-100.0,1,-100.0
c_1ztv6jev86zjk,-313.4700012207031,2,-156.73500061035156
c_1ztyooxlgajws,-10465.620063781738,29,-360.88345047523234
c_1zu0valxou3of,-480.0,5,-96.0
c_1zu1fmbdawbfe,-1399.949951171875,1,-1399.949951171875
c_1zu4ygvqi7hzi,-19857.53003692627,80,-248.21912546157836
c_1zu5fmg1cq570,-588.3999938964844,3,-196.13333129882812
c_1zu9hmrmc8mhs,-48.90999984741211,1,-48.90999984741211
c_1zuakcfz2rioe,-10905.030006408691,50,-218.10060012817382
c_1zuavqyz9gg7b,-100.60000038146973,2,-50.30000019073486
c_1zufe2qgenjwz,-6194.149993896484,15,-412.9433329264323
c_1zufu7fuep2oi,-2704.470001220703,7,-386.3528573172433
c_1zufy4se0fnyt,-141.47999572753906,1,-141.47999572753906
c_1zuh9owi3ntvo,-3822.0,9,-424.6666666666667
c_1zukjgvye8yqt,-4790.729976654053,47,-101.93042503519261
c_1zukzp593s782,-100.0,1,-100.0
c_1zulh7pejympu,-660.0,1,-660.0
c_1zumqjosjcyt7,-1060.0,1,-1060.0
c_1zuod9dofjq3b,-2694.9699783325195,5,-538.9939956665039
c_1zus9u08s8a4u,-514.7000122070312,1,-514.7000122070312
c_1zusovp6obp2q,-152.8000030517578,1,-152.8000030517578
c_1zuuei1z57xm9,-270.70001220703125,1,-270.70001220703125
c_1zuxerv6ocxyz,-878.3400268554688,1,-878.3400268554688
c_1zuxfijpbds99,-299.5,1,-299.5
c_1zuz2uf42d768,-17789.450004577637,38,-468.1434211730957
c_1zv1f3e7qp9kg,-151.0,1,-151.0
c_1zv1q4zx7juv2,-1311.2300109863281,4,-327.80750274658203
c_1zv2iqimqdwvc,-20.0,4,-5.0
c_1zv7i0v6qghmp,-4485.109992980957,20,-224.25549964904786
c_1zverd3bo3ocs,-870.5,3,-290.1666666666667
c_1zvgfui3n97q4,-175.3000030517578,1,-175.3000030517578
c_1zvhe600tc945,-555.0400009155273,5,-111.00800018310547
c_1zvhpbc20wkkd,-5863.060012817383,15,-390.87066752115885
c_1zvkwk51erxam,-1140.199951171875,1,-1140.199951171875
c_1zvouwsyi8yc7,-152.3000030517578,1,-152.3000030517578
c_1zvy5bsdvhq2z,-1370.0,3,-456.6666666666667
c_1zvz5lum1zj4u,-1833.28999710083,9,-203.6988885667589
c_1zvzb6qwys46f,-120.0,2,-60.0
c_1zw2ylhzvkp8a,-340.0,1,-340.0
c_1zw4ehfw9e1t,-282.1000061035156,1,-282.1000061035156
c_1zw4i23vfk5k0,-767.6799926757812,2,-383.8399963378906
c_1zw4w8tss2omp,-252.44000244140625,1,-252.44000244140625
c_1zw6c5nb6g5rt,-807.8400268554688,4,-201.9600067138672
c_1zwg5i4xlhdqn,-158.17999267578125,1,-158.17999267578125
c_1zwhj5faroaz9,-35569.88008117676,45,-790.4417795817058
c_1zwj6knty27zx,-100.0,1,-100.0
c_1zwo8ljko52op,-4829.8199462890625,7,-689.9742780412946
c_1zwpq4uj9hwz0,-231.8000030517578,1,-231.8000030517578
c_1zx52ndf77jdu,-488.5,1,-488.5
c_1zx7umhvct0at,-8662.370012283325,49,-176.78306147516992
c_1zx8wllundpj3,-267.8800048828125,1,-267.8800048828125
c_1zxa4aabsxjdp,-304.3500061035156,1,-304.3500061035156
c_1zxal8kxsqte5,-535.0999755859375,1,-535.0999755859375
c_1zxeb4mmt3zgs,-35.0,7,-5.0
c_1zxitj8zy66ne,-637.890007019043,4,-159.47250175476074
c_1zxklz2rh6sa7,-5977.899948120117,9,-664.2111053466797
c_1zxkq6qwwl38f,-1931.9499969482422,8,-241.49374961853027
c_1zxlt27emb0dg,-5.0,1,-5.0
c_1zxpvxytbr1s7,-6812.550018310547,10,-681.2550018310546
c_1zxrcyef7ji1w,-141.47999572753906,1,-141.47999572753906
c_1zxrfz9aa2g8v,-681.6000061035156,6,-113.60000101725261
c_1zxstfrifbe4c,-6814.500030517578,11,-619.5000027743253
c_1zxvbdyoaepx4,-2600.0,1,-2600.0
c_1zxy9rsht9320,-9.979999542236328,2,-4.989999771118164
c_1zxz5olztiqdk,-1612.6999969482422,5,-322.5399993896484
c_1zxzmwjmqx9bu,-316.8800048828125,2,-158.44000244140625
c_1zy0kq1ewe6yo,-3607.969985961914,7,-515.4242837088449
c_1zy2c9mxjqsya,-664.0,2,-332.0
c_1zy2rcoih942,-1073.2499809265137,5,-214.64999618530274
c_1zy2u4053ope2,-587.6300048828125,2,-293.81500244140625
c_1zy37bx44kxn8,-566.469970703125,1,-566.469970703125
c_1zy3921sih4dc,-4917.349914550781,9,-546.3722127278646
c_1zy5j2ischc8s,-592.0,1,-592.0
c_1zy6fjsb9aw79,-508.25,3,-169.41666666666666
c_1zyacxfxf9nyp,-402.0,1,-402.0
c_1zyccm6l6atba,-535.760009765625,2,-267.8800048828125
c_1zydouukdqlbg,-259.4800109863281,1,-259.4800109863281
c_1zyn7ukcycvfz,-477.92999267578125,1,-477.92999267578125
c_1zyok601vlwhn,-4012.320068359375,1,-4012.320068359375
c_1zyqimxd6suq4,-6110.0,1,-6110.0
c_1zyu4ibbnyea7,-308.94000244140625,1,-308.94000244140625
c_1zywo8r9vbbdb,-3603.170022726059,135,-26.690148316489324
c_1zyy7edz9abmo,-1831.8699645996094,5,-366.3739929199219
c_1zz2yvg7z4biz,-12216.070194244385,23,-531.1334867062776
c_1zz3wk1xqbaz0,-80.0,1,-80.0
c_1zz42ro92d07d,-10926.240032196045,58,-188.3834488309663
c_1zz7r3wp2ox3f,-684.4299926757812,1,-684.4299926757812
c_1zz84bwlhbnp9,-689.1500244140625,2,-344.57501220703125
c_1zze9qkkqfv9m,-141.0,1,-141.0
c_1zzh1ync7vze6,-89.5,1,-89.5
c_1zzmv58xobi,-100.0,1,-100.0
c_1zztqi0x5b80c,-28085.279977798462,147,-191.05632637958138
c_1zztuuap97r5c,-8217.900024414062,8,-1027.2375030517578
c_1zzyw9faflqcc,-197.97999572753906,1,-197.97999572753906
c_20092hbbex791,-3424.460006713867,13,-263.4200005164513
c_2009v4saol6mx,-126.15999984741211,2,-63.079999923706055
c_200ar77gqziph,-2438.160011291504,9,-270.9066679212782
c_200beiymc5jsl,-3492.39990234375,2,-1746.199951171875
c_200elfgncgxv,-188.0,1,-188.0
c_200hx0nzscx1l,-1924.0,3,-641.3333333333334
c_200io078mq1j6,-990.0,2,-495.0
c_200lr7yey7pjb,-30.0,6,-5.0
c_200odlzgpclov,-2046.1500244140625,3,-682.0500081380209
c_200qnh35lmh23,-363.92999267578125,1,-363.92999267578125
c_200rmt1qnkvpj,-4661.839988708496,12,-388.486665725708
c_200v4objcuv8s,-100.0,1,-100.0
c_200vcu492q8v2,-10.0,2,-5.0
c_200vghvsrq7ub,-80.0,4,-20.0
c_2010q102lqv2s,-7129.7598876953125,13,-548.4430682842548
c_20127753bk6bv,-2173.60009765625,1,-2173.60009765625
c_2013oehi18vim,-1897.0100708007812,6,-316.16834513346356
c_2015vaeuu52fq,-397.7200012207031,24,-16.571666717529297
c_2018n2v5phbpv,-834.3999938964844,3,-278.1333312988281
c_201clrq4rhig3,-1128.8599853515625,2,-564.4299926757812
c_201cs8nfbwcvs,-1132.3999938964844,3,-377.46666463216144
c_201es2iadk1tz,-253.9600067138672,1,-253.9600067138672
c_201ix2tfv3qma,-136.0,1,-136.0
c_201kn77m3q2cw,-5404.159973144531,4,-1351.0399932861328
c_201kvklg9umrp,-839.0,1,-839.0
c_201ky12h17se8,-1318.8000030517578,3,-439.6000010172526
c_201l64xcsa480,-555.5,1,-555.5
c_201mnw181wgcd,-630.0,1,-630.0
c_201o5mzs0tkox,-402.0,1,-402.0
c_201rz2hlye38t,-493.6000061035156,1,-493.6000061035156
c_201xdgkrv7ky0,-412.760009765625,2,-206.3800048828125
c_2021dzubqqkc0,-5176.839950561523,10,-517.6839950561523
c_2022lj3t84cgr,-262.6000061035156,2,-131.3000030517578
c_2023tairny68a,-241.60000610351562,1,-241.60000610351562
c_20257qje9tlmx,-787.0,1,-787.0
c_202e1tchbjiq0,-4163.15998840332,26,-160.12153801551233
c_202nlaybsrup4,-219.89999389648438,1,-219.89999389648438
c_202o1saxgonmn,-4259.310012817383,7,-608.4728589739118
c_202ofmh5tes9n,-116.0199966430664,1,-116.0199966430664
c_202xeakbx6lry,-80.0,1,-80.0
c_202yd0kl4tvs3,-314.0,5,-62.8
c_2032ednzhmrt6,-1097.5499877929688,2,-548.7749938964844
c_2033f1a2vvhow,-8187.140041351318,17,-481.59647302066577
